ID_INSTITUCION,INSTITUCION,PROVEEDOR,COSTO,TORRE_CERCANA,LATITUD_TORRE,LONGITUD_TORRE,DIST_KM
1566,SOLEDAD LEYVA MUNGUIA,RED SEC,,(TZ-45) TORRE COMANDANCIA MUNICIPAL,28.84294167,-111.4898444,1.07
3214,CENTRO DE SALUD SANTA ISABEL,MEGACABLE,,(TZ-45) COMANDANCIA ZONA NORTE,29.11026111,-110.9913861,1.07
2073,CORONEL JOSE MA GIRON,RED SEC,,PLANTEL CABORCA,30.72412696,-112.1621881,1.08
2437,PROF. LUIS BASURTO GUZMAN,TELMEX,,NOGALES,31.318347,-110.954427,1.08
41,ELPIDIO GONZALEZ DUARTE,TELMEX,,(T5-35) SIN NOMBRE ESPECIFICADO,31.311738,-109.534488,1.08
2463,ALEJANDRO SILVA HURTADO,RED SEC,,NOGALES,31.318347,-110.954427,1.08
729,SEBASTIAN LERDO DE TEJADA,RED SEC,,(TZ-45) TORRE SSPM,27.46464167,-109.9284222,1.08
2576,ANTONIO OZUNA BETANCOURT,RED SEC,,(TZ-45) COMANDANCIA MUNICIPAL PITIQUITO,30.67895278,-112.0493028,1.08
600,HEROES DE CABORCA,RED SEC,,(TZ-45) TORRE SUBCENTRO CABORCA,30.727575,-112.1619417,1.09
1725,BELISARIO DOMINGUEZ,TELMEX,,(TZ-45) COMANDANCIA EL CORTIJO,29.14361389,-110.9862722,1.09
3203,CENTRO DE SALUD NAVOJOA ORIENTE,TELMEX,,UNIVERSIDAD DE SONORA  CAMPUS NAVOJOA,27.074257,-109.429382,1.1
821,AMADO NERVO,RED SEC,,PLANTEL OBREGON I,27.4776144,-109.9289854,1.11
3017,"CECYTE, EJIDO FRANCISCO JAVIER MINA",COMPUPROYECCIONES,,CENTRO DE SALUD RURAL DE FRANCISCO J MINA (CAMPO 60),27.45816,-110.11326,1.11
2132,TELESECUNDARIA 366,TELMEX,,(TZ-45) TORRE PALACIO,30.7773,-110.8616389,1.12
998,JUAN RIVERA ARMENTA,RED SEC,,(TZ-45) TORRE HOSPITAL GENERAL,27.48364722,-109.9538472,1.13
1077,MARGARITA MAZA DE JUAREZ,RED SEC,,(TZ-45) TORRE PALACIO MUNICIPAL EMPALME,27.95778611,-110.8157917,1.13
3581,DIRECCION GENERAL DE ATENCION A GRUPOS PRIORITARIOS Y MIGRANTES,TELMEX,688.79,CGOB,29.06763827,-110.9592655,1.13
721,JUAN ESCUTIA,RED SEC,,PLANTEL OBREGON I,27.4776144,-109.9289854,1.14
510,JOSE MARIA LEYVA CAJEME,RED SEC,,CENTRO DE SALUD BACUM,27.5551,-110.085,1.14
1876,PROF. ENRIQUE GARCIA SANCHEZ,COMPUENLACES,,CUM,29.10935986,-110.9936158,1.14
632,JOSE VASCONCELOS,RED SEC,,(TZ-45) TORRE SUBCENTRO CABORCA,30.727575,-112.1619417,1.14
2275,LAURO AGUIRRE,RED SEC,,PLANTEL NAVOJOA,27.06563326,-109.4497993,1.14
1014,IGNACIO HERNANDEZ,TELMEX,,CANANEA,30.9777,-110.308617,1.15
54,MANUEL COSME GUERRERO LOPEZ,TELMEX,,(TZ-45) TORRE SUBCENTRO C5 AGUA PRIETA,31.31913889,-109.5580556,1.15
3481,ITAMA - CTE HERMOSILLO,TELMEX,,BMXDGR,29.07631845,-110.9570658,1.15
2599,1 DE JUNIO,TELMEX,,PLANTEL PUERTO PEÑASCO,31.32935585,-113.5298673,1.15
2456,NUEVO AMANECER,RED SEC,,NOGALES,31.318347,-110.954427,1.15
602,IGNACIO ALLENDE,RED SEC,,CABORCA,30.727172,-112.155092,1.15
3465,MODULO PUERTO PEÑASCO,TELMEX,,SAN FELIPE DE JESUS,31.305833,-113.540438,1.16
3501,C5I CANANEA,TELMEX,,RADIO TEC,30.98961,-110.26602,1.16
570,MARGARITA MAZA DE JUAREZ,TELMEX,,(TZ-45) TORRE DIF VILLA JUAREZ,27.128213,-109.830136,1.16
2128,BARAQUIEL D. FIMBRES,TELMEX,,VILLA HIDALGO,30.166433,-109.322178,1.16
1693,PROF. LAUREANO CALVO BERBER,MEGACABLE,,AUFIS,29.06939286,-110.944628,1.16
2388,LEONEL MORENO ROSANO,TELMEX,,(TZ-45) TORRE DIF VILLA JUAREZ,27.128213,-109.830136,1.16
2508,LUIS DONALDO COLOSIO MURRIETA,RED SEC,,NOGALES,31.318347,-110.954427,1.16
3224,HOSPITAL GENERAL DE NAVOJOA,TELMEX,,PLANTEL NAVOJOA,27.06563326,-109.4497993,1.16
1844,IGNACIA FIMBRES,COMPUENLACES,,CESPEJO,29.09162451,-110.9754325,1.17
2454,SENDEROS,RED SEC,,NOGALES,31.318347,-110.954427,1.17
875,CLUB 20 30,MEGACABLE,,(TZ-45) TORRE SSPM,27.46464167,-109.9284222,1.18
50,JOSEFA ORTIZ DE DOMINGUEZ,TELMEX,,(TZ-45) TORRE SUBCENTRO C5 AGUA PRIETA,31.31913889,-109.5580556,1.18
2283,HERIBERTO LARA CORONA,RED SEC,,UNIVERSIDAD DE SONORA  CAMPUS NAVOJOA,27.074257,-109.429382,1.18
3588,DIRECCION GENERAL DE REGISTRO CIVIL,TELMEX,343.97,(TZ-45) TORRE HOSPITAL GENERAL,27.48364722,-109.9538472,1.18
2983,PLANTEL JOSE MARIA MAYTORENA TAPIA (GUAYMAS),TOTAL PLAY,,(TZ-45) TORRE C5 GUAYMAS,27.94620556,-110.9342083,1.19
1092,ESCUELA SECUNDARIA TECNICA NUM. 11,RED SEC,,(TZ-45) COMANDANCIA MUNICIPAL PITIQUITO,30.67895278,-112.0493028,1.19
3727,UNIVERSIDAD ESTATAL DE SONORA,TELMEX,5751.15,(TZ-45) TORRE DIF VILLA JUAREZ,27.128213,-109.830136,1.2
3075,SUPERIOR ESTATAL DE SONORA-UNIDAD ACADEMICA BENITO JUAREZ,TELMEX,,(TZ-45) TORRE DIF VILLA JUAREZ,27.128213,-109.830136,1.2
2490,FRANCISCO Y JOSE CURIEL RAMOS,RED SEC,,(TZ-60) TORRE ISSSTESON,31.29834167,-110.9137,1.2
3187,CENTRO DE SALUD DOMINGO OLIVARES,TELMEX,,BMXDGR,29.07631845,-110.9570658,1.2
3076,SUPERIOR ESTATAL DE SONORA-UNIDAD ACADEMICA BENITO JUAREZ,TELMEX,,(TZ-45) TORRE DIF VILLA JUAREZ,27.128213,-109.830136,1.2
2948,MIGUEL HIDALGO Y COSTILLA,COMPUPROYECCIONES,,H. AYUNTAMIENTO DE YECORA,28.37264,-108.925702,1.21
2452,NICOLAS BRAVO,RED SEC,,NOGALES,31.318347,-110.954427,1.21
899,ABELARDO L. RODRIGUEZ,RED SEC,,PLANTEL OBREGON II,27.44298964,-109.9249233,1.21
675,FLORENCIA R DE MUNGUIA,RED SEC,,PLANTEL CABORCA,30.72412696,-112.1621881,1.22
2505,RICARDO FLORES MAGON,RED SEC,,(TZ-45) TORRE C5 NOGALES,31.29025556,-110.9511556,1.23
1342,JOSE ZAVALA,RED SEC,,CERRO ONTEME,27.603578,-110.289613,1.23
2338,VICENTE GUERRERO,TELMEX,,CUARENTENARIA BAHUISES,27.127718,-109.469734,1.23
760,MARGARITA PAZ PAREDES,MEGACABLE,,SUBCENTRO (C5I) DE CD. OBREGON,27.5259889,-109.9303222,1.23
207,IGNACIO MANUEL ALTAMIRANO,TELMEX,,(TZ-45) COMANDANCIA DE POLICIA,30.70384167,-111.8277278,1.23
2243,LA LOMITA,RED SEC,,CUARENTENARIA BAHUISES,27.127718,-109.469734,1.23
1463,LUIS DONALDO COLOSIO MURRIETA,MEGACABLE,,(TZ-45) COMANDANCIA ZONA NORTE,29.11026111,-110.9913861,1.24
1894,ADELINA RAMIREZ YANEZ,TELMEX,,(TZ-45) TORRE COMANDANCIA MUNICIPAL,28.84294167,-111.4898444,1.24
2319,MEXICO NUEVO,TELMEX,,CUARENTENARIA BAHUISES,27.127718,-109.469734,1.25
1851,"CLUB DE LEONES 5, MANUEL GONZALEZ",MEGACABLE,,BMXDGR,29.07631845,-110.9570658,1.25
619,CLUB ROTARIO SAN LUIS RIO COLORADO DEL DESIERTO,TELNOR,,COMANDANCIA,32.456246,-114.745002,1.25
2280,GABRIEL GARCIA MARQUEZ,RED SEC,,CUARENTENARIA BAHUISES,27.127718,-109.469734,1.25
1836,DR. JAIME TORRES BODET,COMPUENLACES,,CESPEJO,29.09162451,-110.9754325,1.25
2800,PROFA. ESTHER QUIJADA DOMINGUEZ,TELNOR,,SAN LUIS RIO COLORADO,32.473614,-114.784344,1.26
996,MINERITO,TELMEX,,RADIO TEC,30.98961,-110.26602,1.27
701,MOISES SAENZ,MEGACABLE,,(TZ-45) TORRE FISCAL,27.49709444,-109.9322056,1.27
3208,CENTRO DE SALUD PEÑASCO,TELMEX,,PLANTEL PUERTO PEÑASCO,31.32935585,-113.5298673,1.27
677,6 DE ABRIL,RED SEC,,PLANTEL CABORCA,30.72412696,-112.1621881,1.27
1711,RODOLFO CAMPODONICO,MEGACABLE,,CGOB,29.06763827,-110.9592655,1.27
1714,JOSE VASCONCELOS,COMPUENLACES,,CUM,29.10935986,-110.9936158,1.27
28,PLAN DE AGUA PRIETA,TELMEX,,(TZ-45) TORRE SUBCENTRO C5 AGUA PRIETA,31.31913889,-109.5580556,1.27
8,JOSE LUIS CORREA MURILLO,TELMEX,,AGUA PRIETA,31.31175,-109.535556,1.28
1704,SOR JUANA INES DE LA CRUZ,RED SEC,,CGOB,29.06763827,-110.9592655,1.28
1875,GENERAL IGNACIO L PESQUEIRA,COMPUENLACES,,(TZ-45) COMANDANCIA ZONA NORTE,29.11026111,-110.9913861,1.28
895,GREGORIO TORRES QUINTERO,MEGACABLE,,HOSPITAL GENERAL DE OBREGON,27.4836,-109.955,1.28
2502,PRIMERO DE JUNIO,RED SEC,,C5 NOGALES,31.29011,-110.951213,1.29
1495,TIERRA FERTIL,MEGACABLE,,CGOB,29.06763827,-110.9592655,1.3
2084,PROF. EFRAIN BUENROSTRO,TELMEX,,(TZ-45) COMANDANCIA DE POLICIA,30.70384167,-111.8277278,1.3
1719,MELCHOR OCAMPO,COMPUENLACES,,(TZ-45) COMANDANCIA EL CORTIJO,29.14361389,-110.9862722,1.3
3774,CENTRO DE TRANSFUSION SANGUINEA,TELMEX,,BMXDGR,29.07631845,-110.9570658,1.3
669,TELESFORO LOPEZ,RED SEC,,PLANTEL CABORCA,30.72412696,-112.1621881,1.31
2459,FRONTERA,RED SEC,,C5 NOGALES,31.29011,-110.951213,1.31
2470,PUESTA DEL SOL,RED SEC,,NOGALES,31.318347,-110.954427,1.31
1218,MARTIN R ENCINAS,MEGACABLE,,CENTRO DE SALUD BACOBAMPO,26.979011,-109.654255,1.31
221,CENTRO DE ATENCION MULTIPLE NUM. 11,RED SEC,,(TZ-45) TORRE PALACIO MUNICIPAL EMPALME,27.95778611,-110.8157917,1.31
3205,CENTRO DE SALUD OBREGON CENTRO,TELMEX,,(TZ-45) TORRE FISCAL,27.49709444,-109.9322056,1.31
1732,VICENTE LOMBARDO TOLEDANO,MEGACABLE,,(TZ-45) COMANDANCIA EL CORTIJO,29.14361389,-110.9862722,1.31
954,JESUS AGUIRRE DURAN,MEGACABLE,,(TZ-45) TORRE FISCAL,27.49709444,-109.9322056,1.32
891,FRAY FRANCISCO EUSEBIO KINO,MEGACABLE,,PLANTEL OBREGON II,27.44298964,-109.9249233,1.32
3210,CENTRO DE SALUD POBLADO MIGUEL ALEMAN 2,MEGACABLE,,(TZ-45) TORRE COMANDANCIA MUNICIPAL,28.84294167,-111.4898444,1.32
1675,MARGARITA MAZA DE JUAREZ,COMPUENLACES,,(TZ-45) COMANDANCIA ZONA NORTE,29.11026111,-110.9913861,1.33
1034,MANUEL ORTIZ PAREDES,RED SEC,,AUFIS,29.06939286,-110.944628,1.33
925,AGUSTIN MELGAR,RED SEC,,(TZ-45) TORRE HOSPITAL GENERAL,27.48364722,-109.9538472,1.33
1067,HECTOR MOSQUEIRA MATUTE,TELMEX,,(TZ-45) TORRE PALACIO MUNICIPAL EMPALME,27.95778611,-110.8157917,1.33
3619,SERVICIOS DE SALUD DE SONORA,TELMEX,473.28,(TZ-45) TORRE FISCAL,27.49709444,-109.9322056,1.33
1855,PROF. ANGEL ARRIOLA,TELMEX,,BMXDGR,29.07631845,-110.9570658,1.33
1878,TEODOSIO NAVARRETE GARCIA,MEGACABLE,,(TZ-45) COMANDANCIA EL CORTIJO,29.14361389,-110.9862722,1.33
1838,LIC. ADOLFO LOPEZ MATEOS,MEGACABLE,,(TZ-45) COMANDANCIA ZONA NORTE,29.11026111,-110.9913861,1.33
2516,ROMAN BAQUEIRO TEC,RED SEC,,(TZ-45) TORRE C5 NOGALES,31.29025556,-110.9511556,1.34
3773,DIRECCION GENERAL DE SALUD MENTAL,TELMEX,,SSP ESPEJO,29.09152931,-110.9754964,1.34
567,JOSE MA MORELOS,TELMEX,,(TZ-45) TORRE DIF VILLA JUAREZ,27.128213,-109.830136,1.34
2290,CARLOS LORENZINI,RED SEC,,UNIVERSIDAD DE SONORA  CAMPUS NAVOJOA,27.074257,-109.429382,1.34
3771,DISTRITO DE SALUD 4 OBREGON,TELMEX,,(TZ-45) TORRE FISCAL,27.49709444,-109.9322056,1.35
1483,ARNOLD GESSEL,MEGACABLE,,COMUNICACION SOCIAL,29.0744732,-110.9584987,1.35
2637,ROBERTO H. CRUZ HOYOS,MEGACABLE,,(TZ-45) COMANDANCIA EL CORTIJO,29.14361389,-110.9862722,1.35
2699,23 DE OCTUBRE,MEGACABLE,,CAMPO DEPORTIVO MPAL DE SAN IGNACIO RIO MUERTO,27.409988,-110.239434,1.36
36,SOR JUANA INES DE LA CRUZ,TELMEX,,PLANTEL PLUTARCO ELIAS CALLES,31.31572352,-109.5550348,1.37
1684,NIÑOS HEROES,MEGACABLE,,(TZ-45) COMANDANCIA ZONA NORTE,29.11026111,-110.9913861,1.37
854,JAIME NUNO,MEGACABLE,,(TZ-45) TORRE SSPM,27.46464167,-109.9284222,1.38
2262,JUAN DE LA BARRERA,RED SEC,,AGENCIA FISCAL,27.082605,-109.447167,1.38
1826,INSTITUTO IRIS,TELMEX,,COMUNICACION SOCIAL,29.0744732,-110.9584987,1.38
3617,SERVICIOS DE SALUD DE SONORA,TELMEX,473.28,VSERIS,29.064011,-110.955496,1.38
2532,LUIS DONALDO COLOSIO MURRIETA,RED SEC,,CABORCA,30.727172,-112.155092,1.39
2468,CANDELARIA R. VEGA MUÑOZ,RED SEC,,CERRO EL EMBARCADERO,31.328578,-110.939791,1.39
3435,HOSPITAL ISSSTESON GUAYMAS,TOTAL PLAY,,(TZ-60) TORRE CIF GUAYMAS,27.91950278,-110.9007333,1.39
2075,GENERAL PLUTARCO ELIAS CALLES,TELMEX,,(TZ-45) TORRE SUBCENTRO C5 AGUA PRIETA,31.31913889,-109.5580556,1.39
2511,JOSE VASCONCELOS,RED SEC,,CERRO EL EMBARCADERO,31.328578,-110.939791,1.39
1856,VICENTE MORA,COMPUENLACES,,CESPEJO,29.09162451,-110.9754325,1.4
3496,COORDINACION ESTATAL DEL SISTEMA PENITENCIARIO,TELMEX,,PIND,29.01491188,-110.9241526,1.41
3221,HOSPITAL GENERAL DE CANANEA,TELMEX,,(TZ-45) TORRE C5 CANANEA,30.98850278,-110.2630333,1.41
1500,LEON FELIPE,MEGACABLE,,COMUNICACION SOCIAL,29.0744732,-110.9584987,1.41
1006,LUIS DONALDO COLOSIO MURRIETA,TELMEX,,SIN NOMBRE ESPECIFICADO,30.977641,-110.308611,1.41
1845,IGNACIO RAMIREZ,TELMEX,,AUFIS,29.06939286,-110.944628,1.42
3605,COORDINACION EJECUTIVA DE AUDITORIA FISCAL,TELMEX,343.97,(TZ-45) TORRE FISCAL,27.49709444,-109.9322056,1.42
2440,HUMBERTO CAMPOS VARELA,RED SEC,,(TZ-45) TORRE C5 NOGALES,31.29025556,-110.9511556,1.42
3606,DIRECCION GENERAL DE RECAUDACION,TELMEX,473.28,PLANTEL NUEVO HERMOSILLO,29.01221702,-110.9283082,1.42
1769,ESCUELA SECUNDARIA TECNICA NUM. 79,RED SEC,,HOSPITAL GENERAL,26.842562,-109.641426,1.42
2312,NARCISO MENDOZA,TELMEX,,UNIVERSIDAD ESTATAL DE SONORA PLANTEL NAVOJOA,27.04738,-109.452824,1.43
1549,PRADERAS,MEGACABLE,,CGOB,29.06763827,-110.9592655,1.43
2501,LEONA VICARIO,RED SEC,,(TZ-60) TORRE ISSSTESON,31.29834167,-110.9137,1.44
3620,SERVICIOS DE SALUD DE SONORA,TOTAL PLAY,2794,VSERIS,29.064011,-110.955496,1.44
3630,SERVICIOS DE SALUD DE SONORA,TELMEX,343.97,VSERIS,29.064011,-110.955496,1.44
3698,ISSSTESON,TELMEX,559.48,(TZ-45) TORRE COMANDANCIA MUNICIPAL,28.84294167,-111.4898444,1.44
1460,JOSE VASCONCELOS,TELMEX,,SSP ESPEJO,29.09152931,-110.9754964,1.44
3463,MODULO POBLADO MIGUEL ALEMAN,TELMEX,,(TZ-45) TORRE COMANDANCIA MUNICIPAL,28.84294167,-111.4898444,1.44
3180,CENTRO DE SALUD ALTAR,TELMEX,,(TZ-45) COMANDANCIA DE POLICIA,30.70384167,-111.8277278,1.44
993,SAXI,TELMEX,,(TZ-45) TORRE C5 CANANEA,30.98850278,-110.2630333,1.45
2271,EDMUNDO DE AMICIS,RED SEC,,UNIVERSIDAD ESTATAL DE SONORA PLANTEL NAVOJOA,27.04738,-109.452824,1.45
807,LIBERTAD Y JUSTICIA,RED SEC,,PLANTEL OBREGON II,27.44298964,-109.9249233,1.45
1017,PROF. GILBERTO CASTILLO RIOS,TELMEX,,(TZ-45) TORRE C5 CANANEA,30.98850278,-110.2630333,1.45
3212,CENTRO DE SALUD SAHUARO,TELMEX,,CUM,29.10935986,-110.9936158,1.45
1011,CRUZ AMALIA ELIAS GONZALEZ,MEGACABLE,,SIN NOMBRE ESPECIFICADO,30.977641,-110.308611,1.45
3498,C5I GUAYMAS,TELMEX,,GUAYMAS,27.941844,-110.905094,1.46
2543,BENITO JUAREZ,RED SEC,,(TZ-45) TORRE C5 NOGALES,31.29025556,-110.9511556,1.46
1305,MA. ELENA CHANES,RED SEC,,(TZ-60) TORRE CIF GUAYMAS,27.91950278,-110.9007333,1.46
2867,MARIA JESUS NORIEGA TORRES,TELMEX,,(TZ-45) TORRE COMANDANCIA MUNICIPAL,28.84294167,-111.4898444,1.46
2813,GENERAL VICENTE GUERRERO,TELNOR,,C5 SAN LUIS RIO COLORADO,32.456613,-114.746291,1.46
1883,MIGDELINA GIL SAMANIEGO,COMPUENLACES,,CESPEJO,29.09162451,-110.9754325,1.46
1620,RICARDO MONTIJO MENDOZA,TELMEX,,(TZ-60) TORRE ISSSTESON,31.29834167,-110.9137,1.46
1009,MARGARITA,MEGACABLE,,CANANEA,30.9777,-110.308617,1.46
3040,PLANTEL HERMOSILLO III,TOTAL PLAY,,PIND,29.01491188,-110.9241526,1.47
2143,LUIS DONALDO COLOSIO M,TELMEX,,(TZ-45) TORRE C4,30.63,-110.9690972,1.47
1306,ADOLFO DE LA HUERTA,RED SEC,,(TZ-60) TORRE CIF GUAYMAS,27.91950278,-110.9007333,1.48
1310,CLAUDIO DEBUSSY,RED SEC,,(TZ-45) TORRE C5 GUAYMAS,27.94620556,-110.9342083,1.48
1658,HEROES DE CABORCA,TELMEX,,(TZ-45) COMANDANCIA ZONA NORTE,29.11026111,-110.9913861,1.48
1736,ARMANDO E VERDUGO RIVERA,TELMEX,,PLANTEL NUEVO HERMOSILLO,29.01221702,-110.9283082,1.49
2539,CARMEN YOLANDA CURIEL MONTIEL,RED SEC,,C5 NOGALES,31.29011,-110.951213,1.49
1702,FERNANDO MONTES DE OCA,COMPUENLACES,,CUM,29.10935986,-110.9936158,1.49
873,LIC. ADOLFO LOPEZ MATEOS,RED SEC,,(TZ-45) TORRE SSPM,27.46464167,-109.9284222,1.49
38,ALVARO OBREGON,TELMEX,,(T5-35) SIN NOMBRE ESPECIFICADO,31.311738,-109.534488,1.49
2165,ALVARO OBREGON 2,TELMEX,,(TZ-45) TORRE C4,30.63,-110.9690972,1.49
1722,LUIS DONALDO COLOSIO MURRIETA,COMPUENLACES,,CUM,29.10935986,-110.9936158,1.5
627,EL PENSADOR MEXICANO,RED SEC,,PLANTEL CABORCA,30.72412696,-112.1621881,1.5
700,VALENTIN GOMEZ FARIAS,MEGACABLE,,(TZ-45) TORRE FISCAL,27.49709444,-109.9322056,1.5
2293,SALVADOR DALI,RED SEC,,UNIVERSIDAD DE SONORA  CAMPUS NAVOJOA,27.074257,-109.429382,1.5
1373,SEBASTIAN GONZALEZ,TELMEX,,CENTRO DE SALUD VICAM,27.647,-110.296,1.5
1466,HERIBERTO HUERTA LUNA,TELMEX,,HERMOSILLO,29.061095,-110.941951,1.5
2613,FRANCISCO URREA BERMUDEZ,TELMEX,,(TZ-45) TORRE SUBCENTRO C5 PP,31.33396389,-113.52995,1.5
3446,MODULO CABORCA,TELMEX,,PLANTEL CABORCA,30.72412696,-112.1621881,1.5
2368,RICARDO FLORES MAGON,TELMEX,,(TZ-45) TORRE UES,27.04737222,-109.4524333,1.51
2815,PROFA. ROSAURA RIVERA DE LOPEZ,TELNOR,,COMANDANCIA,32.456246,-114.745002,1.51
2285,HENRI WALLON,RED SEC,,UNIVERSIDAD DE SONORA  CAMPUS NAVOJOA,27.074257,-109.429382,1.52
3043,PLANTEL CIUDAD OBREGON,TELMEX,,PLANTEL OBREGON I,27.4776144,-109.9289854,1.52
1062,MARIANO MATAMOROS,TELMEX,,(TZ-45) TORRE PALACIO MUNICIPAL EMPALME,27.95778611,-110.8157917,1.52
989,ESPERANZA,MEGACABLE,,SIN NOMBRE ESPECIFICADO,30.977641,-110.308611,1.52
3051,PLANTEL NOGALES,TELMEX,,C5 NOGALES,31.29011,-110.951213,1.52
3445,MODULO BENITO JUAREZ,TELMEX,,(TZ-45) TORRE DIF VILLA JUAREZ,27.128213,-109.830136,1.53
1756,CUAUHTEMOC GARCIA VALLEJO,MEGACABLE,,(TZ-45) COMANDANCIA EL CORTIJO,29.14361389,-110.9862722,1.53
1636,JUAN ENRIQUE PESTALOZZI,COMPUENLACES,,(TZ-45) COMANDANCIA EL CORTIJO,29.14361389,-110.9862722,1.53
3227,HOSPITAL GENERAL PUERTO PEÑASCO,TELMEX,,(TZ-45) TORRE SUBCENTRO C5 PP,31.33396389,-113.52995,1.53
1478,NACAMERI,MEGACABLE,,CGOB,29.06763827,-110.9592655,1.53
1731,EJERCITO MEXICANO,MEGACABLE,,PLANTEL NUEVO HERMOSILLO,29.01221702,-110.9283082,1.54
2203,7 DE NOVIEMBRE,TELMEX,,NACOZARI,30.378194,-109.694961,1.54
1857,ROSARIO PALIZA DE CARPIO,COMPUENLACES,,CESPEJO,29.09162451,-110.9754325,1.54
1295,EL TRENECITO,RED SEC,,CENTRO DE SALUD VICAM,27.647,-110.296,1.54
3746,COMISION DE ECOLOGIA Y DESARROLLO SUSTENTABLE DEL ESTADO DE SONORA,TELMEX,300.86,CESPEJO,29.09162451,-110.9754325,1.55
3747,COMISION DE ECOLOGIA Y DESARROLLO SUSTENTABLE DEL ESTADO DE SONORA,TELMEX,2608.25,CESPEJO,29.09162451,-110.9754325,1.55
1162,BENITO JUAREZ,INDEX,,CENTRO DE SALUD BACOBAMPO,26.979011,-109.654255,1.55
1208,GENERAL LAZARO CARDENAS,TELMEX,,CENTRO DE SALUD BACOBAMPO,26.979011,-109.654255,1.55
3748,COMISION DE ECOLOGIA Y DESARROLLO SUSTENTABLE DEL ESTADO DE SONORA,TELMEX,2608.25,CESPEJO,29.09162451,-110.9754325,1.55
1249,TELESECUNDARIA 368,INDEX,,CENTRO DE SALUD BACOBAMPO,26.979011,-109.654255,1.55
1746,GABINO MEDINA VAZQUEZ,TELMEX,,HERMOSILLO,29.061095,-110.941951,1.56
2184,EVOLUCION,COMPUPROYECCIONES,,H. AYUNTAMIENTODE MOCTEZUMA,29.80268,-109.68059,1.56
2601,MIGUEL HIDALGO Y COSTILLA,TELMEX,,SAN FELIPE DE JESUS,31.305833,-113.540438,1.57
2438,JUVENTINO VAZQUEZ ROMO,RED SEC,,NOGALES,31.318347,-110.954427,1.57
1008,ADOLFO LOPEZ MATEOS,TELMEX,,C5 NOGALES,31.29011,-110.951213,1.57
2717,SECUNDARIA GENERAL NUM. 4,TELNOR,,(TZ-45) TORRE AGENCIA FISCAL SLRC,32.47933611,-114.7790444,1.58
646,UNIDAD FORD NUM. 10,RED SEC,,CABORCA,30.727172,-112.155092,1.58
990,VALLE DEL COBRE,MEGACABLE,,RADIO TEC,30.98961,-110.26602,1.58
2281,MANUEL GUTIERREZ NAJERA,RED SEC,,PLANTEL NAVOJOA,27.06563326,-109.4497993,1.58
2814,MA. MERCEDES ANDRADE,TELNOR,,SAN PEDRO DE LA CUEVA,32.473614,-114.784344,1.58
25,GENERAL IGNACIO ZARAGOZA,TELMEX,,(TZ-45) TORRE SUBCENTRO C5 AGUA PRIETA,31.31913889,-109.5580556,1.58
1740,RAFAEL ALVAREZ GONZALEZ,TELMEX,,(TZ-45) COMANDANCIA EL CORTIJO,29.14361389,-110.9862722,1.58
29,ESCUADRON 201,TELMEX,,(TZ-45) TORRE SUBCENTRO C5 AGUA PRIETA,31.31913889,-109.5580556,1.59
2553,MARIA ANTONIETA GASTELUM RIVERA,RED SEC,,(TZ-60) TORRE ISSSTESON,31.29834167,-110.9137,1.6
1834,PROF. AMADEO HERNANDEZ CORONADO,COMPUENLACES,,(TZ-45) COMANDANCIA EL CORTIJO,29.14361389,-110.9862722,1.6
2457,ALAMOS,RED SEC,,(TZ-60) TORRE ISSSTESON,31.29834167,-110.9137,1.6
725,HERMANOS GRIMM,RED SEC,,(TZ-45) TORRE SSPM,27.46464167,-109.9284222,1.61
833,ACAMAPICHTLI,RED SEC,,TORRE C4,27.52598056,-109.9302889,1.61
1397,ANTONIO MONTES GARCIA,MEGACABLE,,(TZ-45) TORRE C5 GUAYMAS,27.94620556,-110.9342083,1.61
1086,CUAUHTEMOC,TELMEX,,(TZ-45) TORRE PALACIO MUNICIPAL EMPALME,27.95778611,-110.8157917,1.61
2392,PROF. PEDRO M AGUILAR,TELMEX,,CAMPO DEPORTIVO MPAL DE SAN IGNACIO RIO MUERTO,27.409988,-110.239434,1.62
1624,TOMAS MARTINEZ CRUZ,RED SEC,,(TZ-45) TORRE COMANDANCIA MUNICIPAL,28.84294167,-111.4898444,1.62
49,GENERAL VICENTE GUERRERO,MEGACABLE,,(TZ-45) TORRE SUBCENTRO C5 AGUA PRIETA,31.31913889,-109.5580556,1.62
2149,SONOTL,MEGACABLE,,(TZ-45) TORRE C4,30.63,-110.9690972,1.63
1288,MACOCHINI,RED SEC,,CENTRO DE SALUD VICAM,27.647,-110.296,1.63
2520,HORACIO AVENDAÑO ARREDONDO,RED SEC,,SAN FERNADO,31.28590912,-110.9913027,1.64
1832,PROFA. ZOILA REYNA DE PALAFOX,MEGACABLE,,(TZ-45) COMANDANCIA EL CORTIJO,29.14361389,-110.9862722,1.64
1665,MIGUEL HIDALGO,RED SEC,,VSERIS,29.064011,-110.955496,1.64
985,MARTIRES DE 1906,MEGACABLE,,SIN NOMBRE ESPECIFICADO,30.977641,-110.308611,1.64
874,ARTICULO TERCERO CONSTITUCIONAL,RED SEC,,HOSPITAL GENERAL DE OBREGON,27.4836,-109.955,1.64
1742,ERNESTO LOPEZ RIESGO,MEGACABLE,,PLANTEL NUEVO HERMOSILLO,29.01221702,-110.9283082,1.65
1762,JOAQUIN ENRIQUEZ FLORES,MEGACABLE,,PLANTEL NUEVO HERMOSILLO,29.01221702,-110.9283082,1.65
